text,label
"




So after I've flashed my lights at the chap in front and he doesn't
'pass it on' (and few if any do), what next? On major highways, 3 or more
lanes in each direction, keeping to the extreme right blocks folks who
are entering. Also, as someone posted in this thread, here in the D.C.
area we have a few left lane exits (sounds like 66). If you wait until
the last minute to get in the left lane you won't, cause these yoyos
won't make room.

We have a particularly bad strech here in Merryland just over the Cabin
John bridge. There are two very long entry ramps which all the hurry-up
yahoos dive into cause they want to get ahead. When we get to the point
where these ramps merge, all hell breaks lose. The result is that traffic
which was moving at 55 on the VA side of the bridge, stalls on t'other
side. If these dingbats had stayed in lane, allowed the folks coming up
the two ramps to merge, we would still be doing 55. Instead we do start-
stop for 4 miles. Dave Barry's idea of a laser equipped car would be
real useful here.

Bob",rec.autos
"
Crullerian.


Crullerian photography isn't educational, except in a purely satiric
sense.


Crullerian photography involves putting donuts between grease-covered
hot metal plates while illuminating them with a Krypton Stroboscope.
Through a unique iteration involving the 4th-dimensional projection of
a torus through the semi-stochastic interactions of hot monomolecular
lipid layers covering the metal plates (the best metal is iron since
it repels Vampires and Succubi) the donuts start developing flutes,
and within moments actually become poly-crenellated hot greasy
breadtubes. Some people believe that food is the way to a man's heart,
but most psychics agree that there is nothing like hot Crullers for
breakfast; the chemical composition of crullers is a mystery, some
thought evidence of Charles Fort's channeling in Stevie Wonder's
production of ""The Secret Life of Plants"" when played backwards in the
theatre of unnaturally fertile Findhorn Farms has deduced that they
are complex carbohydrates ordinarily only found by spectoscopy in the
Magellenic Clouds. I called Devi on my Orgone Box and asked her if
this was really the case, and she TM levitated me a letter across the
Atlantic to tell me it was indeed not just another case of
misunderstanding Tesla, though the Miskatonic University hasn't
confirmed anything at all. At least the Crullers taste good; I got the
recipe from Kaspar Hauser.




",sci.med
"an excellent automatic can be found in the subaru legacy.  it switches to
""sport"" mode when the electronics figure it,  not when the driver sets
the switch.. which is the proper way to do it, IMO.  so what does ""sport""
mode entail?  several things:

1) revving to red line (or to the rev limiter in the case of the legacy)

2) delayed upshifts.  (i.e. if you lift off briefly, it will remain in the
	low gear.  this is handy if you are charging through corners and
	would like to do without the distraction of upshifts when there's
	another curve approaching)

3) part throttle downshifts, based on the *speed* at which the pedal is
	depressed, rather than the *position* of the pedal.  modern
	electronics can measure this very easily and switch to sport mode.
	this is wonderful if you want to charge through a green light about
	to turn red.  my audi senses this very well and can downshift on as
	little as half throttle if my right foot is fast enough.

also, i think that a smart automatic can deliver better gas mileage
than a dumb driver with a stick, all else being equal.. remember that
the idea of a stick being more economical than an automatic makes a
big assumption that the driver is smart enough to know what gear to
use for each situation.. how many times have you ridden with an
inattentive driver cruising on the highway at 55/65 in 4th gear (of a
5 speed)?  

how many % of people who drive manuals *really* know what the best
gear to use is for every conceivable situation?  i'm sure there will
be some who know, but i suspect that a chip controlled automatic with
all possible scenario/ratio combinations stored in ROM is likely to do
better.  i can also say that all my previous assumptions were proved
wrong after i got a car with instantaneous mpg readout... high gear,
low revs and wide open throttle is more economical than low gear, high
revs and small throttle opening.  the explanation is quite simple if
one sits down to think about it, but not that obvious at first sight.
",rec.autos
"

The NASM photo archives are open to the public.  All (or almost all)
still pictures in the collection are available for viewing, but I
don't know about films.  At least it might be worth a try.  I'm not
sure if appointments are necessary, but I think not.

Good luck, and let us know what you find.",sci.space
"rites:
,
n

But drive UP to Cleveland and it is about 10,000 times better.  I from Toledo 
originally (but that place always as sucked as long as I've been on the planet.


Republicans have been trying to pass a balanced budget amendment for the last 
ten years.


Because for a while, the American companies couln't even compete in THEIR OWN 
COUNTRY, where free trade isn't even an issue.  However, even the automobile
pendelum has swung back to the Big 3.


Oh, I don't know.  It's probably in the tens of thousands.",talk.politics.misc
"Two-volume soft-cover repair manuals
for all models of '91 Toyota Celicas.
(Probably good for '92 models as well.)
Like new condition.
These are the manuals used by the
Toyota dealers' mechanics - they normally
cost over $80 new.

$50 OBO",rec.autos
"
I do read Av Week and don't remember this.  Could you supply the date
of the magazine?  As for C-17 vs. C-5 , the C-17 can't carry as much
but has more capability ( read : can land at smaller airfields of which
there are more of ) than the C-5.  Now is the C-17 pork?  It depends
on whether your job relies on it or not.  :)  In California right now,
I would say that it is not pork since due to peace dividend so many 
people are out of work. 


Huh?  Shouldn't that read ""The question is whether a social-pork happy
Les Aspin and Clinton will be able to face down a jobs-pork happy
Congress.""",talk.politics.misc
"


W/r/t performance, converter lockup is purely irrelevant.  The lockup only
occurs at light throttle settings and serves only to improve MPG.  Mind you,
a converter clutch does a lovely job of improving MPG, but the additional
mechanical advantage of the converter gives you more acceleration (vs. locked
converter clutch) than its inherent losses take away.
",rec.autos
" 
     If you have the GRASP animation system, then yes, it's quite easy.
You simply use GLIB to extract the image (each ""frame"" in a .GL is
actually a complete .PCX or .CLP file), then use one of MANY available
utilities to convert it.  If you don't have the GRASP package, I'm afraid
I can't help you.  Sorry.
     By the way, before you ask, GRASP (GRaphics Animation System for
Professionals) is a commercial product that sells for just over US$300
from most mail-order companies I've seen.  And no, I don't have it.  :)
 
 
                                               Corey Webb
 ",comp.graphics
"  (drieux, just drieux) writes (about the armed services):

Well, uh, actually I agree.

",talk.politics.misc
"
Why so up tight?  FOr that matter, TIFF6 is out now, so why not gripe
about its problems?  Also, if its so important to you, volunteer to
help define or critique the spec.

Finally, a little numerology:  42 is 24 backwards, and TIFF is a 24 bit
image format...

Chris",comp.graphics
"
Nope, I haven't seen the film, but Taylor's biography (""The Curve of 
Binding Energy"") contains a short section on Orion and this test flight.
Apparently it was quite impressi, and got von Braun very excited.

In Real Life:Mike Williams     | Perpetual Grad Student
e-mail      :mrw9e@virginia.edu|   - It's not just a job, it's an indenture",sci.space
